VideoId,Label
Puc0,12 237 675 0 79 1937 272 89 125 329
5tc0,3 61 433 54 1003 8 6 834 406 248
zFc0,8 806 6 99 2938 145 271 911 1652 812
Fwc0,133 325 6 3 2671 1540 4 21 944 3824
nQc0,3 6 1987 4 13 8 54 89 33 28
GUc0,209 131 74 1269 1728 736 21 880 23 24
Yac0,2 7 566 394 17 373 48 172 75 213
PRc0,199 26 326 16 847 2124 644 738 362 1
Y0c0,8 1187 11 396 726 141 846 414 944 2380
urc0,20 22 11 32 29 122 100 211 605 829
asc0,39 207 121 18 202 50 222 181 66 627
2mc0,1063 0 1 157 777 3660 153 83 407 1323
SSc0,0 1 1251 108 81 772 180 2435 762 1610
Kwc0,3 8 6 944 396 2362 4 1594 1540 13
ZAc0,1 0 387 1370 25 180 35 294 192 2164
bFc0,160 2 113 666 1498 2354 475 119 25 186
fHc0,3 6 690 8 939 4 324 89 3479 414
FXc0,399 7 2 316 171 213 197 267 1747 923
KHc0,8 71 6 152 383 849 834 807 206 3802
Toc0,0 1 5 349 3723 628 1481 2347 16 2919
xYc0,3 6 4 13 188 3824 330 324 539 1109
Rfc0,0 1 93 102 241 192 183 14 105 25
uHc0,53 58 228 2158 227 166 163 2 17 515
FFc0,14 418 725 49 1108 80 672 362 919 612
oXc0,1 36 94 0 147 192 183 132 423 331
fsc0,30 2 17 55 2809 940 3610 975 196 1197
lcc0,114 46 107 155 44 145 854 109 2 138
n1c0,476 0 5 1 84 69 169 1129 405 922
E6c0,35 1 0 230 1169 85 1836 134 1130 768
2tc0,27 0 1 192 294 331 227 46 35 255
Zbc0,100 161 1223 12 210 79 0 356 92 1455
SJc0,14 4 28 9 33 2295 38 10 13 847
yUc0,30 2 2581 196 942 3490 940 2814 361 174
Uwc0,154 263 4 1968 551 3 10 31 348 40
J7c0,168 330 4 239 565 235 1148 11 13 140
n3c0,13 3 4 10 54 6 9 970 41 97
c6c0,14 4 22 20 1320 9 576 11 1100 13
esc0,183 105 1 410 424 192 245 294 331 0
K7c0,67 15 18 140 1910 796 1183 2248 170 1263
KIc0,27 0 1 5 16 442 262 309 26 636
w1c0,1304 417 69 352 5 16 1 315 2010 590
ZUc0,0 12 91 1459 79 884 432 1281 312 376
GVc0,63 0 167 1 42 675 938 35 2813 85
NNc0,93 102 0 2975 1 675 159 2863 1193 2551
5Qc0,15 96 18 1543 708 463 140 67 59 1812
0Hc0,3692 17 19 345 902 75 2 448 659 143
DZc0,1 0 132 36 185 142 1903 147 192 153
pKc0,12 557 523 1458 63 802 226 14 1283 0
ykc0,0 1 352 417 69 2169 948 1085 110 784
k0c0,3 13 4 6 28 10 33 38 9 2404
Igc0,3 28 4 13 6 38 33 10 690 54
Quc0,9 37 10 4 2427 309 34 2515 655 1793
aAc0,3 4 6 675 13 324 237 0 28 1473
E3c0,584 275 3569 859 1676 1285 26 2092 40 0
yXc0,360 92 12 3144 0 705 342 237 749 369
ofc0,0 1 479 215 447 5 412 963 62 2898
tic0,526 978 26 370 898 527 1200 1051 948 1259
nXc0,83 1081 751 11 262 720 2 75 601 208
Ntc0,30 2 7 55 361 2809 464 104 1808 174
xAc0,306 42 0 1 2698 262 938 1250 2513 111
e7c0,151 68 72 53 237 82 12 360 58 667
CMc0,64 149 17 2 656 128 729 19 443 26
4hc0,136 441 194 445 26 3677 2098 16 3188 2269
DBc0,32 22 20 1775 11 112 1796 29 506 2591
KWc0,6 8 3 414 433 2090 420 2403 61 375
kJc0,282 13 1127 1362 4 25 3 2138 1338 663
Cxc0,33 78 28 86 38 1088 987 257 553 4
rbc0,595 660 282 663 25 1075 1477 1338 944 1842
Q4c0,52 70 125 0 1293 118 79 705 297 329
GCc0,9 34 10 4 3271 2624 840 37 889 3686
brc0,2020 158 146 68 11 7 2 279 749 439
7zc0,158 279 146 439 454 2934 2355 2807 1010 2947
4xc0,260 371 49 80 994 839 847 1823 309 2420
oQc0,9 10 37 4 1721 421 2042 34 2427 1523
hCc0,18 67 15 824 2447 477 1638 1771 251 2368
i5c0,159 626 309 2360 391 2530 1 150 3571 1231
Fjc0,1 0 25 2179 192 455 2040 230 851 1836
Nrc0,5 16 1478 2143 309 49 941 2967 2403 2699
kac0,1987 13 33 4 54 28 3 38 257 78
msc0,0 1 301 5 1773 69 35 159 378 2556
i4c0,0 35 1 134 768 3612 3756 1445 436 85
CIc0,72 68 151 98 480 3758 1328 907 280 452
j3c0,600 215 217 0 2617 622 2225 447 1309 611
6Ec0,0 27 1 5 301 1268 731 2666 193 2267
BUc0,179 2285 468 2858 2250 2927 2023 2744 451 2105
W0c0,2 7 373 2470 196 566 224 174 75 942
Myc0,0 1 438 2654 27 21 23 496 106 2426
Noc0,3365 1660 420 375 7 1664 1363 15 259 1983
Xnc0,1366 1872 1684 11 29 22 112 32 2562 674
JHc0,144 190 0 743 5 384 69 1 1350 1218
86c0,23 21 24 73 554 2619 786 115 676 1572
64c0,23 21 24 73 554 1629 115 676 1572 1321
WPc0,14 9 326 5 26 1320 292 244 2098 16
cMc0,90 7 2 197 508 810 165 224 2391 83
zGc0,6 3 8 206 414 2403 71 812 4 2258
LBc0,0 1 657 777 438 36 180 1623 304 35
9qc0,92 110 369 1234 884 329 161 0 603 261
Goc0,9 37 10 4 421 1523 34 2427 2334 2996
17c0,5 1609 16 3817 973 0 99 301 8 2699
idc0,27 0 1 3815 262 313 294 244 192 3700
FWc0,8 6 71 206 558 812 835 205 807 1400
WRc0,406 141 15 509 191 396 11 268 1044 18
yMc0,1 0 1035 56 845 51 2 218 35 1794
3zc0,101 43 59 18 286 60 1685 991 549 374
Qec0,9 10 37 655 34 2427 889 3271 148 21
hyc0,9 34 10 4 3271 309 2996 37 840 539
K0c0,972 1668 0 496 27 859 180 139 451 92
ovc0,646 270 304 251 1470 1507 1854 993 982 2482
8Rc0,3 6 433 324 4 13 1003 2258 54 330
yac0,0 1 621 42 27 81 1802 3723 1071 1491
7sc0,305 7 2 104 500 1310 174 165 3666 885
TGc0,9 34 10 840 889 1644 37 3271 539 4
r7c0,21 23 24 73 676 504 786 2619 1572 115
r2c0,0 1 5 486 2335 2540 769 733 496 1903
ZSc0,1645 1 1648 2166 582 894 1327 246 2090 16
9Xc0,724 157 1407 1250 203 467 498 681 192 407
IIc0,8 206 6 54 834 97 383 650 835 50
M9c0,0 1 534 105 1091 193 203 1729 872 150
X8c0,5 1481 49 384 144 362 16 672 597 80
0Oc0,7 2 171 266 213 2358 116 979 1012 1747
zlc0,1840 11 29 32 368 406 1209 221 2287 3473
1vc0,1020 1945 88 277 49 2076 429 3815 400 127
m8c0,1327 0 1 35 159 2313 2873 882 134 626
9Uc0,3 41 13 4 54 1481 6 31 483 330
INc0,0 12 1137 17 538 79 63 19 1 675
71c0,195 2168 2214 2872 5 179 511 1758 674 1552
vPc0,51 77 45 56 2 295 212 1052 442 1050
WAc0,1668 0 2040 27 31 9 1258 57 1898 895
Nkc0,2631 607 2 749 0 522 1154 921 270 467
9yc0,53 58 494 214 12 0 163 79 19 232
BSc0,0 1 241 93 35 25 1006 102 836 1598
Xqc0,27 0 1 192 183 331 294 1077 255 227
rZc0,5 16 1895 3038 3097 1972 1140 3323 1027 2589
nFc0,231 160 166 491 1139 82 58 53 690 273
ejc0,2 7 235 2780 508 75 172 283 171 3855
WIc0,1101 175 381 2911 685 1641 8 248 2 164
VFc0,14 6 332 3 66 8 4 25 882 521
pmc0,134 282 349 640 21 106 288 23 189 1988
Pnc0,578 21 2308 230 1 489 2807 200 582 23
v9c0,1673 62 1950 2 3062 606 44 7 2405 3362
3Wc0,0 1 69 478 3369 1929 1783 1111 35 436
jlc0,522 1561 2 191 7 45 442 11 3847 749
k3c0,89 6 354 592 186 61 775 0 8 13
4Sc0,2706 33 89 28 8 671 13 71 38 2503
isc0,4 154 3 10 13 9 263 1700 2315 3642
Evc0,885 268 755 175 682 2 921 532 282 3469
0jc0,12 0 1459 689 91 336 3144 1281 63 237
mic0,1 0 352 192 294 417 1039 331 1220 455
6Rc0,301 5 3069 2300 2064 3087 2207 362 731 1541
Muc0,2191 31 40 47 4 300 1236 10 626 2261
gxc0,1 0 94 36 180 85 147 35 142 2672
jtc0,492 31 40 57 2137 117 386 301 2040 1744
XYc0,11 22 1209 32 29 20 3384 368 229 141
agc0,67 15 18 140 239 796 862 1831 2447 619
Ecc0,1 0 983 409 203 3775 1149 2451 738 2917
Avc0,8 282 2580 1189 11 1107 2380 685 944 1209
D8c0,16 442 5 1064 26 51 1057 1320 1 1860
dUc0,3 6 4 10 9 539 13 28 188 2937
72c0,48 177 1217 2 7 1632 460 1240 1275 1821
9Ec0,2004 11 625 20 229 22 1822 1011 370 123
DSc0,118 82 103 0 440 125 2813 696 2912 537
0Fc0,3 61 6 1036 433 141 375 8 89 396
nOc0,88 307 400 251 184 380 1299 614 497 416
sZc0,1 0 150 1008 204 5 35 3687 395 1256
E4c0,328 5 1754 1996 84 592 169 1184 16 2437
iRc0,66 39 332 293 158 50 148 202 279 146
n4c0,5 0 1 16 644 3045 759 8 93 2716
ewc0,3 4 6 10 324 9 13 38 28 33
9wc0,3 6 13 89 8 54 4 324 913 1191
3Nc0,115 21 24 23 410 523 12 2612 511 2264
z3c0,63 0 335 1 167 633 2813 294 1250 675
yIc0,398 501 166 1290 482 333 2 44 60 848
QQc0,42 0 1 1041 1384 431 1917 223 2164 3073
9Rc0,2 7 446 213 76 281 1152 400 985 385
vkc0,248 912 60 308 944 274 191 366 14 428
5mc0,67 18 140 15 31 1954 579 170 11 2647
Prc0,3 6 4 324 49 89 433 16 28 13
dlc0,89 775 8 6 725 175 7 13 4 1074
zbc0,4 54 13 3 41 10 330 97 300 1461
wDc0,492 31 57 40 117 3376 386 935 1744 2137
s6c0,0 63 12 336 633 1 167 79 1405 2717
pnc0,3 61 433 1003 1001 89 7 2 1921 3575
Soc0,35 1 0 85 48 2816 230 1023 566 792
7gc0,387 0 1 2219 1438 35 761 774 294 150
7kc0,2461 11 341 62 511 2450 763 15 2 7
A4c0,61 28 3575 33 680 1700 14 8 38 433
RKc0,28 33 38 4 13 78 257 86 585 54
Hfc0,1617 1120 468 2626 2 451 2374 2858 227 863
PHc0,46 44 109 114 107 138 2 145 854 507
wvc0,2 7 48 177 213 1908 267 224 3117 3279
Eqc0,20 11 22 123 462 29 250 368 122 32
lQc0,726 8 89 6 3 150 175 201 5 247
iAc0,4 13 3 54 10 33 28 97 278 38
Ycc0,49 80 694 265 612 1308 127 277 787 1276
2Dc0,1571 1388 144 244 790 26 447 81 292 1582
AAc0,0 312 523 12 91 210 696 1459 79 802
j5c0,492 31 386 57 40 1024 1251 117 2137 1050
bmc0,39 434 1095 121 207 3508 21 1104 202 73
QBc0,2 7 413 344 90 2140 197 17 513 213
xcc0,83 2 7 541 208 820 2130 11 1625 262
WXc0,1 142 0 36 132 147 185 94 2267 180
ngc0,731 5 0 2207 1 1541 301 193 16 3817
Vwc0,11 32 120 22 20 29 3380 426 559 604
NQc0,24 74 131 23 21 115 1235 209 617 1222
bbc0,49 127 277 770 1199 3042 592 612 42 635
6Tc0,41 8 205 857 1057 3 6 442 5 397
JBc0,1363 31 352 1369 255 984 71 348 1416 422
mAc0,4 10 3 13 6 54 9 97 351 243
unc0,3 4 324 13 6 28 89 9 38 33
MCc0,67 2053 18 140 15 1452 170 1183 2924 315
GFc0,2 17 7 19 277 272 659 128 3005 50
ILc0,99 25 911 518 6 716 1 337 486 489
W3c0,7 2 90 2694 283 1739 1363 993 495 867
4fc0,3528 48 177 7 2 213 3842 460 979 891
Jdc0,352 1039 1229 1369 0 1185 110 1 2824 92
mnc0,110 846 1463 8 2948 807 369 92 1147 1143
z4c0,58 53 214 163 60 1948 494 232 2 340
slc0,2 7 90 17 19 30 1040 3005 1854 361
nac0,1276 23 21 1152 2 39 73 390 441 194
GJc0,3 6 28 33 38 4 9 89 324 512
Gqc0,7 2 305 104 500 361 266 53 907 667
v2c0,0 52 70 125 1 92 12 1293 63 294
Twc0,0 52 70 125 705 1 12 329 261 2260
krc0,0 70 989 63 1 125 1047 52 2813 575
TUc0,43 101 286 873 60 906 1415 374 549 18
Iac0,1788 2410 395 5 2556 3358 1251 744 144 2713
Hpc0,40 31 117 57 47 348 626 1476 1800 3361
tkc0,51 56 45 2 77 212 295 137 1052 1378
FPc0,188 594 168 4 10 13 9 3 97 54
Nqc0,139 0 1 730 2643 180 192 562 3555 42
xGc0,0 1 1722 93 591 2219 1336 836 134 1817
oPc0,5 319 1635 1051 301 11 395 200 1481 150
R2c0,146 1905 279 158 24 454 21 2355 1010 3522
ULc0,133 2982 3808 2002 31 300 4 47 2671 13
0cc0,1854 181 495 39 7 950 249 216 222 2
Iyc0,32 11 29 20 22 692 1209 221 605 2966
fcc0,2 7 320 269 2199 1087 457 213 17 316
4mc0,146 158 279 21 304 1534 23 24 1905 574
yHc0,99 282 39 716 11 944 252 202 359 595
Zgc0,20 22 11 123 250 176 462 32 211 1201
nuc0,3 420 1036 375 21 61 105 8 1 183
GRc0,149 2 64 95 729 75 902 3247 172 17
e8c0,3 4 6 13 54 9 324 10 89 3082
Yqc0,17 778 83 19 75 2 172 394 810 7
m6c0,329 110 369 92 884 1234 0 2824 333 100
9Kc0,11 334 564 282 304 749 251 48 622 555
xvc0,3 28 33 38 4 78 13 86 6 10
CGc0,9 10 34 4 3271 37 2311 840 2624 2996
QFc0,671 33 4 1213 28 13 38 3 78 2706
Fsc0,25 1 1327 258 1075 1070 755 3658 268 1116
Iqc0,3 237 324 433 61 1473 675 193 1036 310
XMc0,5 1612 1312 301 597 16 61 618 1993 3087
qVc0,12 0 91 1281 806 689 79 226 1459 118
hSc0,39 121 529 207 493 202 50 233 2385 1104
m7c0,0 769 1092 640 134 124 3270 5 1512 1268
8mc0,289 669 419 2626 291 511 60 1964 126 427
1Wc0,3 4 9 10 33 13 6 28 38 324
Kjc0,381 1856 205 175 885 1585 180 598 8 342
tmc0,96 15 2995 1627 1646 18 463 708 397 1795
Jlc0,45 51 2 56 77 871 137 1052 179 666
z1c0,482 398 1290 501 60 64 333 664 43 113
XNc0,287 1 124 0 317 1026 180 153 25 132
5dc0,801 672 199 434 897 183 180 11 864 80
KQc0,139 0 1 183 7 174 105 203 1903 27
Bfc0,3 237 675 89 324 4 12 38 28 6
1wc0,0 5 3198 1 1091 203 961 1268 16 1413
Jvc0,626 159 327 2349 1773 2731 1740 2167 587 2326
p8c0,3 4 10 6 13 9 38 28 33 1473
4lc0,0 1 306 938 5 1903 42 1534 875 1641
TPc0,14 1127 1075 1477 282 3201 2323 595 1690 1338
OCc0,8 690 6 52 329 151 70 125 558 53
5Bc0,1152 1927 416 400 184 1947 580 3566 380 2566
lCc0,6 3 2967 8 41 99 1964 1578 66 2551
sJc0,1 0 180 294 27 132 5 2765 105 244
JTc0,27 0 1 46 362 35 192 189 56 2947
BIc0,14 6 25 663 433 944 61 1058 3201 337
nwc0,7 171 2 1747 1012 213 266 116 2682 702
u1c0,1 1091 0 1413 872 203 309 738 1718 928
AOc0,0 1 5 707 63 199 180 2379 882 644
ZRc0,41 389 99 13 4 31 3 205 252 598
twc0,36 0 1 132 185 147 142 582 94 2267
8ac0,76 227 2 2568 442 26 808 474 51 1043
Zdc0,465 2 51 45 272 475 113 137 500 19
Jkc0,2 30 7 90 28 905 1383 399 197 1762
k8c0,110 0 2824 329 1 352 92 1229 183 369
iOc0,14 61 6 3 4 578 92 325 133 690
Rkc0,12 205 0 667 8 1445 2626 3745 3186 144
Fmc0,4 3 9 10 13 33 324 28 168 37
BZc0,26 526 527 370 1023 647 136 466 898 847
HLc0,311 299 360 191 284 1289 141 306 0 1
3Ic0,199 1337 326 26 1536 897 1250 1750 1482 2284
lqc0,0 12 79 91 312 1317 884 82 3144 52
lOc0,1 0 287 124 1026 132 317 147 192 517
Nzc0,1 36 0 582 132 35 147 423 192 2928
Qpc0,13 4 3 168 6 41 8 330 1001 565
epc0,304 0 219 1 180 290 63 1990 1232 562
ZEc0,59 43 374 18 284 101 1685 1290 60 2
q3c0,0 12 91 1459 432 1281 689 1 806 884
6xc0,1 0 25 777 1404 3660 180 183 192 147
QWc0,2 30 280 305 7 55 17 1178 500 104
8ic0,17 2 7 19 128 841 129 48 573 174
Nuc0,1267 2366 422 15 49 701 1248 18 127 1188
YEc0,319 1 301 0 935 2040 192 2300 417 108
z6c0,158 454 21 23 279 439 73 146 24 684
BLc0,5 16 618 315 405 2589 2671 2258 1184 1410
Oec0,11 20 511 229 22 123 749 2429 2488 771
VCc0,15 11 749 2636 2603 824 368 239 96 397
Occ0,64 113 119 46 284 44 2 465 149 425
R8c0,39 3508 207 156 121 727 233 202 181 50
2ac0,1947 2 2776 992 7 18 1255 15 2447 251
dZc0,24 209 1269 131 3099 21 74 23 73 1728
8Kc0,0 12 91 1 1281 689 312 63 1459 294
w5c0,0 1 2201 5 882 762 577 234 1256 301
TOc0,60 673 1918 353 669 419 519 511 1393 1409
mfc0,3 4 41 13 31 10 47 97 54 1481
lpc0,195 12 0 2002 226 1293 1931 312 79 271
LXc0,27 0 1 331 294 139 192 663 85 591
hXc0,58 53 228 8 2158 214 60 2 166 408
8rc0,0 254 242 1364 1331 459 714 1 470 2012
ORc0,9 10 34 4 37 840 889 550 2624 2311
9Yc0,14 1417 66 68 148 332 2 452 1328 3720
2gc0,1 0 36 180 94 774 132 147 142 294
DMc0,144 190 5 384 16 2237 1080 1912 1177 1218
7Jc0,9 34 10 4 2013 840 1109 539 3271 2756
zrc0,24 131 74 21 23 209 1269 1757 684 2962
buc0,9 37 10 4 34 421 2515 1830 2427 1
f6c0,7 1472 197 316 513 2 90 1739 165 1664
1tc0,9 421 37 2334 2969 10 4 2427 2515 1523
rpc0,3 4 6 14 28 33 10 9 13 38
yzc0,2 7 75 508 763 172 197 267 1460 2423
Snc0,145 2 44 107 305 109 7 1603 46 138
CWc0,83 2 804 7 1625 90 541 1488 531 2633
Ndc0,0 12 523 1458 79 91 237 3144 2457 802
Klc0,12 0 3144 91 1937 1281 1459 675 432 336
6Ic0,489 1 1274 896 626 359 241 3386 865 0
9Tc0,53 58 232 214 163 60 87 427 2 15
P0c0,1627 15 2812 1057 96 397 2995 1771 2 1646
mjc0,27 0 1 331 192 294 590 183 105 1077
HCc0,151 68 72 98 240 60 480 3486 166 491
rlc0,53 58 228 2158 163 214 2 17 19 495
D7c0,30 2 143 17 19 55 340 284 1741 724
soc0,97 10 31 4 243 3 47 351 6 13
3Vc0,461 1 997 63 3614 640 0 157 36 331
Jpc0,51 45 2 56 77 179 137 11 295 456
KNc0,670 0 1 1562 950 61 1491 1438 3176 431
8yc0,2 7 2532 104 116 235 1106 267 3855 1038
MSc0,148 3449 253 271 1273 1062 66 766 210 294
gqc0,19 448 17 55 272 2 143 1173 2798 3529
37c0,27 0 333 501 1 875 1823 46 15 113
ymc0,3 6 3479 8 324 690 3153 939 764 1078
3oc0,8 383 6 807 894 325 133 834 432 225
ikc0,148 766 66 253 271 769 879 1273 8 1107
ddc0,0 1 3554 134 35 19 795 436 48 1035
53c0,14 9 34 10 4 1109 13 1694 3560 2659
oHc0,26 199 379 259 130 735 435 844 326 707
3xc0,2876 50 11 260 763 181 630 216 176 598
b6c0,5 539 16 9 1644 10 1 6 0 2013
qAc0,12 0 271 63 1062 52 79 329 705 689
ylc0,0 1 5 532 215 733 1829 81 306 319
TFc0,410 24 64 21 23 729 113 149 43 119
lZc0,27 0 1 35 3815 1868 657 3612 3431 868
rIc0,8 6 1195 383 834 807 1652 816 1641 894
JSc0,2105 313 1226 475 364 465 1970 64 113 2626
Q9c0,27 0 192 1 61 294 183 1172 2040 134
LPc0,5 919 16 244 2182 292 301 1312 2030 3625
iLc0,127 787 49 1199 669 282 401 861 2629 648
jyc0,66 39 293 786 794 390 21 73 382 2231
vjc0,346 103 350 82 537 118 8 1556 0 261
v0c0,9 37 10 4 34 2656 1523 889 2427 2261
bCc0,3 4 13 31 28 33 38 10 47 9
CSc0,23 21 158 1210 24 279 410 1010 937 146
AFc0,6 3 8 61 332 1003 433 2258 13 1001
iGc0,318 19 12 17 0 448 92 272 237 329
Wqc0,24 21 23 758 471 115 73 3244 1 1321
LFc0,106 27 200 0 1 864 1110 703 3843 974
5pc0,5 16 466 1098 1228 2347 26 1034 315 3168
Ddc0,92 110 884 1463 369 161 1737 329 2260 846
u0c0,3 28 4 33 38 13 6 10 78 9
7Fc0,24 21 23 410 722 775 1 158 146 859
TQc0,1036 716 1078 375 99 420 158 146 310 911
Wfc0,2 95 17 83 583 490 804 7 135 620
gic0,12 0 1281 3144 79 336 696 63 689 312
Hrc0,24 23 21 718 158 1329 1321 554 471 775
CXc0,94 36 1 0 147 180 2 403 142 1284
8Tc0,5 16 1 826 0 570 309 144 436 1524
cJc0,8 6 383 834 21 23 2403 71 894 410
fec0,7 2 104 1372 171 174 361 3375 1549 3279
OSc0,4 28 33 3 9 10 38 13 6 512
51c0,25 1 1075 337 2138 3800 3815 16 1327 734
hkc0,413 2 7 90 2694 1307 1382 283 297 196
zDc0,13 3 4 54 10 6 33 1749 389 1001
EBc0,82 118 103 440 0 696 125 1417 448 2813
9jc0,3 6 324 1003 89 433 4 2 248 1473
Oac0,8 175 807 6 110 1416 383 381 206 1517
aHc0,26 11 1 16 42 817 309 0 49 176
BFc0,3 13 433 6 4 28 89 38 61 33
wgc0,2305 2629 251 277 400 1152 11 88 194 15
pyc0,5 16 362 682 847 801 2176 1568 2063 2801
jrc0,21 23 1756 1237 50 65 39 2385 674 2562
nSc0,11 749 22 877 229 0 406 1950 20 2000
1Uc0,30 2 361 174 7 2825 280 3212 1575 2018
vzc0,690 125 72 52 68 70 12 0 17 110
ojc0,4 13 28 33 154 54 843 38 3 257
19c0,0 12 3144 91 63 2717 312 806 689 1281
dHc0,3 324 4 6 28 10 13 675 1473 278
0Cc0,3 6 8 54 13 4 539 41 97 1971
KEc0,14 25 944 1876 85 749 146 2807 282 35
cNc0,79 0 91 376 1 63 450 2478 806 19
whc0,103 82 350 537 346 118 1702 642 261 2
NJc0,1 0 36 142 147 180 367 153 185 132
dwc0,652 0 1899 1 62 108 2156 763 1241 1676
ZVc0,1 16 0 5 379 735 2433 3028 2343 1539
kzc0,390 1537 3149 260 984 249 181 748 222 1105
HSc0,19 17 8 143 166 55 53 61 1053 89
vvc0,7 197 2 316 344 224 172 198 531 513
0oc0,1 0 35 2171 438 157 203 241 936 1021
g8c0,114 107 46 44 155 145 109 2 138 854
efc0,15 26 555 18 1090 170 354 1225 314 797
jBc0,291 126 220 2418 2230 11 646 276 511 1625
4Uc0,301 5 1480 836 591 1 14 1567 761 362
3Rc0,12 52 0 92 3788 146 1293 705 8 874
Aqc0,1 0 36 423 94 25 147 132 294 142
4yc0,865 1642 2150 960 1 645 1579 189 626 282
H5c0,3 6 8 4 84 201 71 244 834 1283
ZPc0,61 3 89 433 1001 2 324 6 320 7
LNc0,7 2 213 458 174 48 1708 1252 171 177
0dc0,2 7 17 48 19 531 104 1447 165 3405
M1c0,27 0 1 5 442 580 309 2536 262 35
Rmc0,78 33 28 38 86 257 553 2515 4 3570
Rec0,131 24 209 74 496 1269 880 736 914 1730
H1c0,952 1152 2 7 1703 400 1125 53 58 495
28c0,289 146 126 15 439 1865 158 178 220 2173
Vzc0,982 8 2122 251 65 260 157 159 523 517
x8c0,3 6 13 8 28 2839 3186 433 3479 539
NKc0,12 0 1293 705 2260 3144 1919 1424 1234 52
nrc0,2 46 44 3753 145 26 7 155 921 64
mec0,0 1 36 94 147 180 423 403 774 367
3Zc0,0 611 215 217 1 92 1293 600 118 749
Bsc0,4 154 10 97 13 278 263 243 54 351
XJc0,100 161 356 8 459 548 924 6 1223 1479
zyc0,8 6 14 50 65 133 807 944 1165 16
hVc0,8 89 201 175 15 6 998 2848 332 532
1Vc0,3 4 13 10 6 324 28 188 38 9
6Yc0,125 70 8 0 52 1417 806 91 369 79
98c0,32 22 20 692 29 11 543 930 572 2051
P3c0,65 50 127 503 661 1620 1782 49 3635 25
rBc0,26 2635 1320 466 527 11 817 441 2610 978
Voc0,2204 62 130 26 259 74 200 187 1 2
iCc0,3 6 414 248 7 191 62 28 2 324
4gc0,61 89 3 433 324 1003 201 1921 599 6
fVc0,2 7 2367 196 344 17 171 235 90 1519
36c0,15 18 1353 1098 67 2266 20 463 140 862
EKc0,63 0 167 1 1405 336 335 85 1990 294
xXc0,74 187 200 113 26 465 475 119 1871 656
nWc0,6 3 8 539 433 558 911 206 2777 332
G6c0,31 40 206 57 41 10 47 97 1100 386
q5c0,123 814 176 11 20 1356 32 1411 302 22
z8c0,276 971 15 220 1077 798 126 11 3128 347
JRc0,319 0 1 5 1781 1268 204 1635 609 1091
Z7c0,523 1458 0 802 12 79 63 1137 1317 696
fzc0,53 58 214 163 1634 2 464 45 418 875
GNc0,972 0 115 63 336 139 1258 759 1092 3270
PVc0,23 21 24 1 73 0 718 322 158 288
VEc0,14 85 1 35 0 2388 6 25 8 2523
6Vc0,3 8 13 4 54 89 389 2287 41 6
iBc0,289 571 2626 1964 43 18 419 59 15 96
LQc0,26 244 466 292 441 16 5 3188 150 1320
xyc0,1 0 1422 489 851 35 180 1750 3556 1614
Umc0,1577 1017 341 11 749 62 229 1148 1643 1049
8Ac0,118 82 675 3 0 19 17 103 237 324
3Bc0,154 263 1968 4 551 2261 10 13 3 9
LZc0,8 6 894 1292 206 3188 835 161 1690 261
Gnc0,252 231 1449 491 82 166 769 1488 642 160
0bc0,458 7 2 267 213 224 399 48 415 1298
lXc0,5 16 847 644 797 379 735 2258 2689 2642
X5c0,17 129 2 19 7 128 841 252 1436 639
UJc0,2 252 7 361 116 357 1397 75 174 1549
y5c0,3 4 13 28 33 6 38 61 9 193
1gc0,115 1222 21 23 277 24 770 49 651 127
Pwc0,89 3 324 145 2 3186 8 7 146 175
ogc0,14 9 10 754 99 140 1263 15 34 1964
1Dc0,14 4 13 6 3 28 146 33 9 38
hAc0,401 1105 1398 2294 732 1037 1363 1067 26 570
f9c0,9 34 10 4 840 3271 37 2996 309 15
qIc0,149 64 128 7 2 729 566 26 902 17
coc0,39 121 156 207 202 338 627 529 233 393
Rxc0,83 2 7 778 17 262 531 804 751 75
6Uc0,51 77 45 137 56 2 456 1707 442 1516
Rgc0,5 16 362 618 1140 1996 1744 2096 2010 3038
gVc0,6 8 14 206 332 441 66 1395 3 225
LGc0,149 902 64 26 2 17 75 3692 999 95
WYc0,11 29 22 20 1136 32 122 2318 62 307
vxc0,239 291 1880 2230 15 2785 686 1452 11 146
xWc0,7 2 213 566 415 224 196 48 373 2472
HYc0,210 60 685 52 0 58 53 232 163 12
9Wc0,0 1092 765 1175 3270 1 333 641 15 622
Guc0,9 4 10 3 28 34 33 13 38 2958
ASc0,12 0 1374 110 733 52 92 5 3144 505
7yc0,97 10 351 243 4 3 31 47 13 278
yDc0,17 129 19 2 7 128 48 841 639 1590
0ac0,592 106 21 349 23 703 61 1 2717 0
F2c0,30 2 280 55 608 1197 90 17 1762 340
o2c0,27 0 1 1100 262 88 1077 291 313 282
ihc0,21 23 24 115 1091 105 1676 2866 535 2542
jWc0,67 2586 15 18 140 2256 699 2153 1580 2605
YJc0,3 324 675 12 237 28 6 1937 1003 4
tOc0,9 4 10 37 421 34 1721 1523 2656 309
A1c0,1289 311 746 141 511 360 247 85 284 255
K1c0,92 12 1463 329 110 52 8 100 760 749
TAc0,19 17 394 2 448 48 841 7 3672 566
W9c0,96 397 15 1532 789 769 3430 1784 18 2394
24c0,3 4 10 9 28 33 6 38 324 913
qHc0,11 498 22 20 111 1584 18 2597 32 557
k7c0,12 0 237 1281 19 1459 312 3144 675 689
rrc0,2160 5 16 466 26 1303 1320 442 150 2943
