VideoId,Label
Ardm,0 1 69 649 417 1989 193 378 784 236
Tldm,479 0 62 193 1 963 150 1793 2225 2675
97dm,32 22 20 29 11 112 692 120 680 18
tGdm,216 222 181 249 39 117 2519 712 202 21
g0dm,15 262 619 1057 2728 1835 502 2000 1174 713
8Idm,1 0 582 180 36 147 423 777 35 1351
P1dm,2719 7 2 2477 104 667 500 179 8 174
8Wdm,0 1 535 150 2435 395 2653 1340 5 358
zmdm,15 1674 363 18 67 289 140 986 96 509
fSdm,79 0 91 376 806 12 1 918 118 884
UXdm,0 1 180 219 153 546 1322 132 203 2339
FQdm,14 146 50 2562 39 1756 158 2 128 1109
rndm,875 1 413 3150 2 1403 0 21 2902 1893
3idm,1765 1712 1007 49 260 4 414 8 1365 410
wOdm,1789 2835 2 7 235 1329 165 513 1 224
AOdm,25 315 505 71 225 2 159 1390 266 2287
fedm,3 6 4 225 1295 13 10 2691 2261 71
Qzdm,4 54 13 188 3 330 168 3248 749 2336
s1dm,4 10 3 9 13 6 34 28 38 33
NNdm,160 273 888 1423 166 1139 58 82 53 0
1rdm,134 0 35 1 795 3612 436 768 1445 2611
9rdm,225 39 121 202 216 627 222 609 181 207
VNdm,68 72 98 151 240 480 3199 60 2807 491
cSdm,61 433 3 1003 375 7 2 420 324 1059
ckdm,2195 90 1128 2 7 62 64 1983 3359 149
Sidm,3702 43 1457 428 60 825 180 1032 7 304
dWdm,2231 66 146 50 148 39 579 332 158 246
m6dm,48 1217 7 2 458 177 891 213 3024 267
3Ydm,5 16 81 204 150 3625 309 973 3087 144
3Ndm,20 11 22 576 123 211 176 341 32 2757
Gsdm,7 2 19 129 17 48 197 841 2816 792
Fzdm,234 1 309 0 678 628 358 822 467 105
W1dm,131 24 74 209 21 23 187 1222 115 880
GCdm,30 2 7 55 464 196 1999 361 3212 284
gldm,3 4 13 10 41 9 2287 6 324 28
NHdm,764 248 698 1048 360 1014 18 43 662 189
egdm,30 2 17 55 3368 340 158 3610 361 940
E8dm,16 5 2143 789 647 1444 136 3019 2801 3469
sJdm,0 1 42 223 35 3073 2357 1384 323 863
GPdm,276 220 88 511 886 11 126 995 723 519
vudm,71 152 1969 8 176 293 944 849 2867 1195
5Qdm,43 2470 1474 873 15 374 693 970 937 499
VEdm,3 6 4 28 10 13 324 1107 9 38
2Idm,0 1 81 108 5 1113 562 947 476 110
6Edm,225 65 106 200 50 2261 430 2079 97 115
Axdm,7 2 198 1106 171 2199 757 267 1435 1038
8Jdm,0 561 1 1562 959 670 3462 3165 387 1564
oxdm,42 306 0 1 938 695 2698 2886 622 1389
Badm,2413 252 3598 2 666 451 289 1238 1747 709
m4dm,0 1 42 215 447 2225 1749 306 532 2513
LUdm,1186 2441 956 141 2 11 1 15 105 2943
Uldm,343 21 1105 7 23 26 2 1363 199 495
DCdm,14 4 9 6 10 944 31 71 1540 99
nydm,1120 451 468 2927 700 635 1171 2968 31 2168
pldm,1 25 0 1327 35 337 2164 36 2089 183
jadm,1593 11 14 551 1698 2141 307 188 1115 20
Jjdm,36 94 0 1 147 180 1903 423 142 132
Wgdm,12 89 237 201 1003 3 433 15 1466 8
1Idm,2083 1534 2607 895 1253 5 2484 386 1374 3031
oUdm,0 12 91 63 1459 2717 1281 336 689 432
aMdm,9 34 10 4 840 3271 37 2996 889 2582
Wkdm,2 7 196 942 3586 513 715 1307 1472 235
5Tdm,8 6 2403 383 835 812 846 857 205 1737
V7dm,9 37 10 421 4 34 2334 1523 2723 2996
ftdm,39 26 716 121 441 194 2098 202 847 0
Nqdm,3401 1 929 5 0 628 234 535 1033 739
76dm,12 0 1 689 237 675 705 91 1459 1281
8Udm,48 128 17 7 2 149 19 64 272 691
rudm,1 0 85 35 116 48 19 1767 2 230
Vydm,9 37 10 2936 1523 421 34 2723 2515 2427
Zldm,0 139 1 241 27 486 242 254 35 102
QNdm,15 18 333 87 60 545 1938 244 536 19
Xndm,701 49 80 127 1363 672 11 1443 994 557
O9dm,8 383 6 807 369 834 917 726 884 161
Jcdm,31 47 3 330 4 40 13 6 57 188
pUdm,39 121 156 207 202 338 393 233 50 529
hAdm,8 210 312 0 14 958 2 834 812 2158
hXdm,111 0 42 1 1427 93 1917 431 102 3143
VMdm,187 74 131 24 1728 736 209 880 994 200
UPdm,260 461 2 498 11 7 129 62 457 1463
wadm,3 14 4 6 2 104 283 457 566 979
jfdm,14 6 2388 25 3 1726 61 815 4 1051
dFdm,3 6 4 324 2746 1473 913 1107 10 1189
Czdm,0 12 91 312 1281 1937 1 3144 1459 448
KVdm,1002 2 146 1722 9 7 230 186 174 1649
K2dm,93 102 0 1 2219 591 761 254 42 836
gGdm,1 36 0 132 94 147 403 14 157 1232
lidm,5 16 379 1998 735 3096 3028 1810 259 26
I1dm,0 1 2146 5 35 354 1051 623 337 733
ePdm,0 63 1 336 167 2478 828 633 450 654
yydm,3 54 6 13 539 2530 324 8 375 28
xXdm,2 17 30 7 544 19 1089 1888 1741 129
MSdm,3 4 6 3824 324 21 10 23 1074 14
x0dm,2 224 7 267 196 172 75 2472 165 1298
t4dm,1363 277 3469 432 1658 9 1865 11 557 49
n3dm,255 247 1097 141 42 333 0 1289 254 306
rFdm,2439 28 33 201 175 38 347 11 78 251
FXdm,100 161 1223 1455 1221 548 567 2400 1103 3767
Bndm,65 50 781 66 763 493 355 503 390 998
jDdm,83 751 11 720 1081 2 542 601 2130 262
A2dm,3 6 4 13 54 10 47 81 1830 764
sNdm,27 43 248 451 1848 374 146 11 179 511
2Udm,15 18 8 67 26 140 839 170 441 314
Budm,2 7 19 1053 566 17 2290 373 394 457
GAdm,14 578 2308 418 61 2388 50 654 847 3469
NTdm,188 594 168 4 2348 1461 585 10 40 9
u9dm,179 2 1009 46 196 3609 44 252 127 114
AVdm,58 53 214 2 30 2158 495 408 163 1913
3mdm,13 168 4 6 3 330 1633 2960 46 1811
wVdm,226 0 1 1525 67 183 18 193 780 1426
0Ndm,49 749 50 390 1108 933 931 2848 1509 648
o8dm,51 137 1952 45 56 0 1516 77 1 2
Ifdm,1334 248 289 1121 912 1014 1342 43 465 64
bydm,27 0 1 192 1277 35 294 580 183 522
Z1dm,1 349 524 0 234 105 510 115 21 24
h5dm,31 40 47 57 3 4 626 159 301 117
Esdm,0 63 335 1 167 633 675 1469 336 447
xjdm,0 12 91 79 336 35 2717 1281 689 1
gTdm,542 2 53 58 2542 30 7 196 232 452
cBdm,551 9 899 1637 217 1280 3362 1262 287 304
Kidm,417 0 1 1085 69 784 3379 2826 2621 357
JZdm,12 1459 79 0 2 7 1293 237 689 1062
ardm,2 1759 7 15 62 2209 24 3839 1288 44
Lodm,893 0 1 102 447 42 1130 1722 93 3427
S1dm,2261 10 4 97 1295 3 278 9 13 351
X7dm,14 6 4 3 3469 10 1109 25 2295 13
CVdm,1127 25 88 282 1100 402 1389 313 1439 1842
4Tdm,27 0 1 313 262 3700 88 2799 2536 668
J9dm,3 13 6 28 4 38 33 54 2281 154
Lqdm,2 7 116 266 171 224 172 75 885 2532
ordm,61 578 1172 592 628 14 24 21 7 234
yqdm,61 599 28 4 433 24 242 288 2723 172
bqdm,294 245 105 1 0 63 2 104 7 1792
ahdm,154 4 263 13 348 3 31 8 1968 6
FNdm,58 53 232 163 60 427 1964 166 361 19
K9dm,46 114 44 138 109 107 2 145 162 507
CRdm,8 6 2805 58 33 53 89 38 28 2152
r1dm,139 0 1 42 21 1665 132 241 183 1802
4pdm,188 2336 8 6 478 111 3248 1062 375 61
lXdm,25 16 2738 5 0 864 847 1 3093 136
rtdm,0 1 740 193 2638 1401 5 105 1607 822
EVdm,0 1 35 815 799 2164 943 2022 180 223
tudm,65 50 674 866 503 986 11 39 71 20
Lwdm,14 4 9 31 188 1109 61 111 2261 10
Hbdm,2 7 361 30 891 48 3668 104 531 165
Kqdm,1 0 219 180 546 562 124 183 1327 153
e5dm,11 3171 62 22 20 178 59 18 791 1152
XVdm,2 17 656 7 30 2251 128 143 583 443
ySdm,360 311 0 238 1 2596 2786 3857 246 1933
5odm,685 210 12 60 89 312 0 324 19 79
Hpdm,1607 1 739 0 928 5 1898 1729 409 1033
yjdm,39 14 25 71 1 93 225 493 3508 470
Eadm,20 22 122 29 11 32 472 112 123 250
A9dm,2 75 172 95 165 7 224 235 1144 2532
V5dm,5 855 533 16 136 2068 2098 3097 709 1140
XLdm,126 1188 276 220 1964 291 15 289 11 2618
eWdm,6 4 539 3 10 9 8 13 1644 47
g4dm,141 1333 944 396 255 136 15 1690 1107 3455
7Adm,2 75 172 165 7 399 923 2233 267 224
X3dm,45 77 2 51 56 137 252 179 456 1210
Zrdm,12 0 689 432 1459 523 1281 1458 237 1062
zvdm,0 5 204 1 150 144 190 1256 1618 16
NEdm,55 2 30 17 515 19 408 2251 1557 1492
QSdm,390 748 62 485 3395 1112 879 646 1947 2122
HZdm,8 3 6 433 89 175 61 3186 1003 910
Rudm,151 68 72 98 3758 240 480 907 60 280
8Vdm,1 69 236 0 568 404 417 1150 2993 2017
HGdm,6 8 1650 33 28 89 1295 188 206 1700
Yjdm,127 1552 1342 866 701 3030 260 2289 49 570
10dm,35 1 0 230 85 1169 1130 19 134 3612
ENdm,66 293 148 390 260 434 39 674 50 2385
Andm,821 2805 2250 750 616 606 966 251 1853 2744
dNdm,8 6 14 812 205 206 806 807 71 3409
c0dm,419 72 68 60 8 151 865 133 282 944
p4dm,25 16 381 442 2138 175 225 2258 505 136
zGdm,3 6 17 8 1473 13 4 237 0 1137
VPdm,0 309 941 1 1018 1885 27 5 1636 535
R3dm,5 16 0 3469 3670 1064 2679 1057 244 872
zFdm,340 30 232 2 55 427 53 17 58 163
HRdm,19 17 448 443 48 2 7 272 129 149
HBdm,21 24 23 115 858 343 3364 158 471 146
addm,82 118 103 440 0 696 125 537 1417 160
wxdm,260 2659 461 701 422 40 498 2305 1152 371
WLdm,20 32 22 11 29 112 430 444 1156 120
Vsdm,80 49 127 5 612 277 1276 2645 265 932
updm,3 4 54 13 99 6 1473 8 237 97
gqdm,14 9 4 34 10 6 37 1354 61 3836
IOdm,3 4 6 13 54 10 9 25 324 28
pLdm,391 1263 5 709 16 234 1374 2939 739 26
gUdm,2 7 48 316 1040 197 213 171 1005 495
SKdm,5 16 3305 25 26 362 527 268 354 1051
22dm,3658 282 194 726 111 1782 839 136 441 1842
GWdm,39 65 50 181 222 627 950 764 202 216
UKdm,22 11 29 20 122 32 221 3403 2591 1548
VRdm,5 16 25 1 744 1963 0 2235 159 2940
8vdm,5 1481 49 919 16 14 362 2347 1996 597
qDdm,51 45 2 77 56 137 456 1052 295 1952
tAdm,402 7 1007 2 2059 1765 1890 937 3268 3812
l6dm,101 59 43 18 60 15 990 286 1975 87
ljdm,5 0 1 1885 2451 535 16 2919 1521 983
1Hdm,9 10 34 4 840 3271 2996 754 1566 13
e1dm,106 200 640 974 1405 21 730 336 703 23
bbdm,0 12 91 1 312 432 689 3144 144 1459
hgdm,671 1213 13 164 4 175 89 33 1101 100
VCdm,11 569 23 21 817 181 222 483 1157 2610
Vjdm,136 102 16 27 5 591 2413 2056 2098 252
1fdn,226 12 52 210 271 272 1293 579 17 63
o1dn,7 399 2 458 213 891 415 48 267 224
4Idn,879 1062 766 148 491 252 146 68 1795 231
3rdn,5 662 14 2 280 362 194 1981 441 301
w2dn,12 0 237 91 689 1459 675 705 1281 1224
Esdn,88 388 1853 616 2910 179 251 606 1079 313
ZXdn,3 4 6 3414 61 14 325 10 3824 2187
Fjdn,27 0 1 1077 255 291 1021 294 357 192
SIdn,865 2711 203 467 74 1 1521 591 131 496
f6dn,132 1 0 36 147 185 1750 142 183 25
4tdn,157 1 0 407 481 681 357 2645 132 180
08dn,391 1263 5 234 150 16 2959 1204 288 204
fgdn,72 68 98 3199 151 240 480 3302 3503 125
xGdn,7 2 48 1324 17 128 715 174 2834 1307
33dn,41 539 205 4 13 8 89 201 1191 6
zwdn,15 1174 1057 619 18 1835 87 262 2990 67
cadn,1 0 35 85 48 19 2795 795 134 1445
zVdn,70 125 0 52 1 440 1417 1038 2260 1424
vcdn,25 315 104 133 505 595 282 1127 662 146
2udn,1 0 517 1691 35 25 2022 3805 337 1116
sBdn,3 4 324 10 6 9 28 237 1473 33
SLdn,0 916 1 1768 241 1100 189 2171 35 180
Nydn,3 6 1078 8 4 1074 99 556 717 1109
bldn,9 37 10 4 34 2208 1508 421 1100 1847
nydn,6 8 539 31 3 206 383 47 1416 3659
EVdn,3 54 13 4 41 8 2107 12 6 910
i5dn,60 995 296 685 239 353 340 2626 519 359
hMdn,1092 0 1175 765 3270 215 15 432 1459 93
jSdn,3 4 10 6 9 13 1473 1830 28 324
Mcdn,19 17 448 48 272 7 2 394 1173 2115
9Udn,0 1 159 35 484 1686 1832 203 1100 1817
mgdn,100 161 14 225 356 110 1216 6 727 417
2bdn,542 83 254 0 262 1 42 601 751 2
aadn,25 225 1107 71 186 8 414 1189 353 129
S3dn,5 1 16 0 740 349 25 590 69 183
xodn,3 4 13 54 1461 168 300 1236 330 188
Dhdn,0 3004 12 226 1 132 580 52 1455 118
OYdn,33 28 78 38 86 257 4 2 553 1051
e5dn,242 470 459 254 1364 1331 0 1915 241 8
REdn,83 1081 751 11 720 601 1613 2 75 262
tZdn,150 204 1256 1 0 35 1558 1231 2235 1204
Kadn,3 1074 6 764 332 627 14 39 3153 66
bydn,23 21 24 73 322 288 676 504 115 2619
hudn,27 0 1 124 317 2877 5 35 968 301
gNdn,1424 65 50 763 1283 1189 11 14 749 6
W4dn,14 592 2308 25 2807 362 229 61 31 578
vydn,3 4 10 6 9 28 13 33 324 97
Imdn,160 252 179 231 53 2 58 1488 3840 82
Mqdn,72 68 98 151 240 480 3199 60 3302 980
iLdn,1095 133 92 148 325 1637 1630 401 8 1455
uPdn,26 130 1259 1481 817 435 466 250 1200 2
Podn,14 9 10 34 4 33 638 1700 28 971
6qdn,0 438 1 1868 35 85 868 27 2342 11
ltdn,3 4 6 13 28 33 38 61 9 910
nhdn,882 5 2379 16 25 662 1140 1744 14 84
fwdn,2503 168 551 10 3836 754 15 671 2706 2336
yBdn,61 94 28 3575 357 1418 0 578 36 1074
nrdn,0 27 1 134 2540 777 35 438 180 1135
JQdn,972 0 1 719 63 219 27 815 997 450
1vdn,10 9 34 889 4 37 21 1566 2656 97
Dkdn,16 5 1444 354 379 157 199 1810 1051 597
jadn,65 50 39 332 933 493 503 73 1782 207
6Fdn,14 6 4 332 3720 578 3 749 201 702
Dedn,3 6 8 4 54 97 71 1016 89 944
Kpdn,592 1 1586 309 282 434 2295 3050 294 36
ijdn,222 216 181 249 1086 39 950 202 2857 674
VBdn,396 2202 2396 647 1190 136 26 5 1860 259
B9dn,315 505 2 2090 133 189 16 17 1183 165
Jzdn,75 64 1205 2 149 208 1555 26 1425 347
9ldn,51 56 45 77 2 1516 137 442 456 1879
rddn,20 22 11 32 29 2181 122 112 303 679
z2dn,346 82 350 103 261 537 642 2 894 8
Jbdn,9 37 10 4 2656 34 1830 421 2756 2996
Rldn,1 0 36 367 180 142 153 94 132 294
Ixdn,9 4 10 37 34 638 28 13 309 40
5Cdn,8 414 175 89 2380 726 6 1410 201 12
1Ndn,3 6 13 4 433 8 28 1058 2287 54
nudn,58 53 494 214 2 104 480 2355 452 30
gOdn,1 2255 0 35 517 62 183 180 436 2022
hRdn,971 798 60 43 1121 824 248 15 239 2542
tkdn,5 1996 16 84 3038 169 2576 1140 1981 516
Zodn,9 37 10 4 2427 1523 2515 421 2996 655
XLdn,0 255 1 27 1516 51 56 35 134 2788
qHdn,14 9 10 4 34 539 71 944 749 13
nJdn,441 194 26 136 292 2269 3123 1520 1208 527
cldn,11 29 22 20 32 1489 1136 122 814 123
Pydn,25 1 0 42 290 14 1370 2255 735 431
c9dn,3 324 89 4 0 226 310 1174 2267 237
SZdn,11 750 749 3031 3194 511 883 1363 1660 763
5adn,89 13 175 164 4 54 201 1811 2530 3008
d2dn,246 658 105 203 520 0 1 63 21 23
o8dn,2 7 171 1038 1158 1435 979 116 3373 198
szdn,49 127 1199 80 277 92 861 3561 843 205
VCdn,179 826 0 1 159 535 144 3087 2250 63
lfdn,2 7 197 90 361 1930 316 508 174 742
phdn,9 4 10 34 37 840 889 421 1523 2624
ivdn,0 3190 1 2316 768 592 809 349 144 69
lFdn,3 13 6 4 9 38 33 28 10 89
pNdn,50 933 39 1007 986 207 998 3508 121 65
MRdn,62 1408 2 113 119 44 64 186 425 251
ZLdn,301 2300 146 31 822 99 911 1814 3337 2638
Icdn,41 4 13 3 54 47 31 389 10 330
tTdn,421 9 37 4 2969 0 2334 1 269 831
h1dn,46 2 44 64 119 113 155 848 2283 162
rPdn,184 1152 400 147 380 1276 1674 1183 779 491
FJdn,39 121 207 202 156 338 393 627 529 233
93dn,8 6 383 834 807 894 812 954 917 2152
Wjdn,6 8 3 54 4 28 97 3847 81 414
Iadn,225 25 2261 2258 1 777 3435 14 1749 230
z8dn,43 59 101 60 18 76 668 2 15 990
oadn,3 4 188 6 389 0 1 436 13 168
BLdn,8 0 52 125 806 118 70 1776 1424 1624
qZdn,4 3 13 54 168 330 188 10 565 47
ZBdn,51 298 137 45 1378 56 77 2 1555 540
AYdn,0 1 3796 1729 928 739 5 2963 1172 1607
Wtdn,3 6 225 4 54 38 1715 8 653 28
75dn,205 857 2626 598 429 1667 1445 1245 667 953
Mndn,88 251 313 1020 347 1638 1277 15 27 875
Rjdn,7 2 522 62 15 11 749 2447 90 18
umdn,8 1517 110 354 161 383 6 807 726 268
M8dn,81 108 0 1 947 1230 615 1809 5 3488
r9dn,8 12 0 2107 685 226 89 175 210 2736
Zqdn,1405 0 336 134 106 1 63 845 719 2717
jVdn,19 1 0 3801 535 48 2165 436 258 129
M2dn,96 15 1795 1626 239 789 11 2048 3430 363
hjdn,7 2 126 15 104 2816 2542 11 196 267
8Ldn,19 1 0 17 1198 841 258 48 3801 1447
8Hdn,23 21 24 73 554 786 2619 775 115 504
lgdn,844 1760 0 1 69 1251 5 417 590 1538
ucdn,226 1233 1426 12 0 210 1525 3004 1380 3634
0Zdn,71 152 176 8 201 11 849 1346 1969 1411
20dn,5 14 1579 1567 169 16 865 84 1140 882
bodn,41 205 1046 1151 3392 1064 8 556 1464 308
Xddn,22 11 20 122 29 886 2004 625 32 1156
q5dn,94 36 180 0 1 147 367 132 403 189
ITdn,2840 1 111 561 478 591 0 16 25 761
Bwdn,31 47 40 57 405 309 4 744 301 1609
2Ydn,3 6 324 4 1189 1107 10 13 1259 54
AIdn,8 6 835 3 894 205 857 89 1594 1532
kjdn,8 812 6 835 301 1455 252 1305 2403 3
eedn,30 2 280 55 408 608 515 1892 174 1492
o6dn,205 598 161 429 2 749 368 50 661 14
MVdn,26 570 0 900 999 1250 144 1 204 2445
itdn,585 54 154 1589 5 6 910 0 206 277
Dwdn,1 0 1614 25 159 484 35 102 3152 2811
n6dn,256 50 39 65 493 529 121 998 986 202
AQdn,31 47 4 40 3 57 13 10 6 626
CUdn,76 446 281 227 2 1314 474 3555 1271 17
tKdn,242 459 470 254 205 1331 9 598 1570 88
v5dn,2 7 252 464 1194 171 179 266 710 757
addn,9 34 10 4 840 3271 2261 37 539 2996
wUdn,0 449 1 836 591 761 3223 241 2029 93
ckdn,3 4 28 6 38 10 89 33 324 236
eTdn,55 19 17 2 30 448 1492 408 837 1073
NXdn,1 0 35 417 69 976 3805 478 159 436
Ntdn,306 0 42 1 2698 111 938 695 63 262
xpdn,26 707 199 326 259 16 1227 844 379 1554
Nndn,0 1989 1 649 997 3016 69 134 124 1512
e0dn,442 16 2047 51 26 956 141 45 2175 1131
1edn,12 0 79 523 884 806 802 1459 689 1376
jKdn,144 743 190 0 1 5 69 384 1350 1912
XBdn,4 3 13 154 54 10 2582 263 6 539
Ftdn,2 7 48 177 196 460 891 566 2834 267
3Idn,81 108 150 5 204 0 570 947 997 1230
Pudn,6 8 521 3 332 89 136 61 375 206
POdn,13 89 175 54 205 201 1633 4 1046 168
Qfdn,27 1 0 294 183 192 105 1868 189 3367
Cpdn,16 2801 1478 5 2258 3019 2403 647 3469 1082
kKdn,208 347 2 2214 220 291 126 7 2000 606
bZdn,2209 220 15 126 276 289 96 291 158 439
FOdn,108 81 0 1 5 947 809 1809 1230 3526
Eadn,398 501 166 1290 333 2 482 44 46 186
IZdn,343 24 21 858 23 73 1899 115 2778 53
7qdn,420 375 88 875 1562 1 255 411 62 7
bqdn,261 329 0 696 125 52 705 432 70 226
gtdn,343 3150 146 2 1934 66 875 7 707 1867
bUdn,1 0 85 1433 35 415 134 180 48 2795
gvdn,2 83 7 90 75 2132 11 62 30 17
Undn,501 1442 482 825 1290 1264 398 958 60 43
Bndn,11 20 123 176 211 22 250 29 334 32
kfdn,2 7 413 3666 1435 165 1158 1397 235 1038
P2dn,5 0 14 445 759 362 8 1268 16 241
14dn,33 28 78 38 86 553 1088 257 987 1100
iZdn,305 7 2 295 104 500 1 0 898 35
J0dn,179 2 7 667 1641 11 43 2214 1009 1900
d3dn,17 19 448 55 1073 272 2 30 143 1447
qldn,2757 20 123 11 22 32 176 29 1411 250
JJdn,71 152 8 6 849 383 293 3 944 206
G8dn,8 6 894 835 241 812 834 1147 100 206
Cedn,99 14 716 944 911 71 4 3153 1457 1078
ttdn,330 168 188 13 88 571 154 146 565 551
swdn,65 50 332 66 390 133 280 933 1620 952
uDdn,1 0 3768 35 337 1574 1182 3327 517 245
hmdn,1969 71 662 126 220 1188 11 146 1964 276
g9dn,539 4 13 9 612 1811 3 308 6 551
tvdn,8 6 0 61 1172 1319 241 1207 3196 1483
twdn,30 2 55 17 2814 340 19 7 3066 427
nBdn,51 2 45 56 298 137 77 1378 1555 418
zQdn,334 321 20 11 22 32 211 1845 176 1257
eddn,3788 8 857 99 369 807 6 301 2403 3627
smdn,2 53 58 420 375 17 7 566 19 1078
pZdn,0 1 35 124 1903 2260 134 85 976 63
kxdn,23 21 24 73 554 786 1572 209 2619 504
o5dn,12 0 312 1396 1281 63 3144 17 237 1293
asdn,0 2513 2929 1 42 938 306 5 63 105
rqdn,25 897 1 337 379 1070 735 595 1051 16
t2dn,300 1236 2365 585 1461 386 33 188 309 10
rxdn,11 277 1822 20 260 1049 341 307 127 818
Gcdn,14 595 1127 3 764 6 660 159 355 50
11dn,214 58 494 53 19 163 17 685 60 2798
apdn,8 6 690 2 383 53 58 2158 151 7
Zndn,0 2800 1 8 132 241 111 1114 2435 106
Jkdn,0 1 1781 319 42 938 5 2929 2435 262
23dn,92 110 369 0 2494 329 884 161 12 2457
Qodn,2 51 2492 77 45 44 137 56 64 1052
Wbdn,1191 8 6 175 383 1417 201 241 1641 726
i8dn,5 0 1 150 1250 535 2064 1211 395 301
K4dn,816 382 1046 1630 511 1716 879 2209 39 50
E1dn,79 91 0 376 806 918 12 237 312 450
nFdn,598 261 8 1776 205 3135 1245 3822 874 0
95dn,67 15 140 18 1486 796 170 699 10 1733
BQdn,43 59 18 101 15 60 2 76 1415 1685
Ypdn,6 8 857 206 3737 812 3 3188 16 1698
xxdn,580 1099 7 320 2 2199 269 1759 158 2767
Ebdn,2 7 1472 104 128 196 235 573 841 1307
fHdn,181 249 222 216 1652 950 39 1105 1196 1662
undn,518 1560 302 16 99 726 2959 1630 1540 11
Dgdn,15 18 87 314 16 277 1715 262 5 88
Jddn,3 4 61 324 28 33 89 9 13 1059
vqdn,7 2 344 1240 48 1167 2291 2779 1386 691
PPdn,14 4 3 9 6 28 33 38 13 10
vYdn,6 8 1191 206 834 89 383 414 201 2551
BZdn,5 15 80 49 18 127 16 170 96 919
BTdn,182 634 392 2 157 901 990 3671 1068 17
bPdn,8 6 161 2839 206 548 1103 9 100 650
t9dn,43 871 59 101 1290 2 15 944 873 9
lSdn,3 8 6 89 433 175 61 13 1003 71
fndn,25 1 16 0 136 3165 561 245 777 282
0bdn,51 2 45 77 212 2572 56 295 7 137
Tgdn,8 3 4 6 175 89 806 558 381 205
9Sdn,24 1 488 420 320 21 739 269 9 246
OSdn,39 11 229 202 216 20 627 207 121 1828
N7dn,45 51 77 56 2 295 456 137 666 347
a5dn,570 16 26 864 5 956 136 7 535 259
JMdn,24 23 21 471 1 246 424 703 294 105
Qkdn,0 91 79 376 884 806 12 918 63 237
4Ddn,43 101 59 18 286 60 15 374 76 2
LNdn,49 80 5 144 265 354 127 1325 897 190
gMdn,23 21 24 2058 775 471 115 651 73 2264
n0dn,154 263 2640 4 13 40 1253 159 1001 2582
BGdn,212 45 2 56 51 295 77 2355 7 803
Qrdn,8 812 6 835 383 71 2777 834 206 1737
TLdn,395 1 1788 0 5 3358 3589 309 2498 301
zTdn,3062 2 1950 7 62 1559 1128 780 1673 1739
M1dn,438 0 1 27 102 106 230 2520 93 677
V5dn,600 217 215 611 81 108 0 915 498 1243
6wdn,9 10 4 34 277 1566 28 2996 31 13
x7dn,2152 8 6 230 61 1003 433 71 174 361
EEdn,40 57 31 117 47 348 1476 584 2548 2249
UUdn,3 4 6 28 2 9 10 1473 13 38
hcdn,12 0 79 802 523 1281 1459 312 3144 63
8edn,692 11 1501 32 2938 29 368 22 817 543
avdn,75 2 508 95 172 7 165 197 402 135
w9dn,46 44 2 113 119 162 155 475 114 64
u5dn,15 67 140 18 1048 1287 2 96 2695 7
YZdn,9 34 10 4 840 37 3271 2996 2756 1566
Y1dn,27 0 1 636 5 14 130 714 3700 244
Dydn,3 4 28 10 13 324 6 9 33 38
vwdn,7 2 235 198 171 3027 1038 2075 1012 116
VWdn,2 30 408 55 340 143 17 515 58 232
fOdn,6 8 944 3 100 1499 13 1727 474 1455
qCdn,551 126 1188 1698 276 188 220 330 2141 6
oEdn,260 371 441 15 1188 26 50 244 3442 49
oodn,148 253 271 1062 66 1853 1468 1786 689 21
Obdn,2793 113 119 475 88 64 899 1771 425 186
Mjdn,3 6 8 4 2187 433 3153 558 61 539
79dn,5 16 136 3107 744 1108 49 3168 2010 2143
vsdn,3 6 54 4 13 71 8 3824 1109 433
v6dn,0 1 139 532 42 111 159 730 241 306
uVdn,349 1 105 424 0 510 24 590 1085 436
6edn,31 40 57 47 117 626 1149 159 309 386
5Jdn,50 14 8 65 1500 282 2848 2117 133 1007
CFdn,141 247 227 5 16 255 136 1921 396 362
Grdn,71 1964 754 9 1480 4 2141 3 88 10
DWdn,72 945 68 304 180 151 192 733 80 130
xDdn,8 0 6 1 246 16 2016 3225 3849 436
OUdn,709 509 15 363 1755 2771 18 2444 67 96
K5dn,1 0 93 102 42 25 1614 1100 561 1004
fodn,8 834 1342 383 835 151 1292 113 261 2551
Rwdn,16 5 769 1034 441 723 789 1860 2709 1228
CGdn,40 117 57 31 27 1 584 348 0 3011
Fsdn,0 1 259 1227 25 16 438 2052 436 180
ekdn,349 1 105 183 535 455 189 234 864 192
MSdn,522 2 45 21 62 7 1561 23 3847 24
63dn,64 119 113 44 46 2 848 155 162 186
wKdn,5 16 2967 136 2143 647 3019 1444 2801 789
dQdn,13 4 188 3 28 3103 10 38 33 54
Y6dn,2 7 116 1012 171 2493 1372 104 316 1124
xqdn,8 383 807 846 834 698 812 206 966 616
kddn,29 32 22 11 20 221 173 605 564 334
sRdn,48 258 1596 1657 177 691 1 2816 1659 0
Oldn,3 6 28 13 54 38 433 4 33 2102
Pwdn,2 44 46 109 138 631 145 107 785 507
CYdn,2556 362 0 215 5 447 592 535 2589 1
tNdn,754 10 9 1566 4 99 34 2958 3101 716
7Kdn,39 156 202 121 207 233 393 65 627 338
zBdn,59 238 366 274 18 15 668 11 1848 990
lcdn,3 324 89 61 433 3186 191 668 1078 1059
9xdn,0 1 621 42 306 1071 1802 262 193 809
pJdn,0 12 91 1937 63 1 336 237 2717 689
50dn,4 9 3 28 37 13 10 33 38 34
