VideoId,Label
D4bv,32 22 20 120 11 29 426 679 430 173
qzbv,7 2 198 48 283 1394 573 1005 344 3385
yDbv,1 0 2278 2247 42 863 2357 2534 3118 2164
lIbv,3 1074 1109 4 99 13 61 310 675 3135
s8bv,89 15 3 12 324 3132 92 237 36 1209
clbv,5 16 292 25 244 1993 354 150 1478 1082
cqbv,68 151 72 907 1328 98 1417 210 3213 452
Jcbv,23 21 24 73 718 471 288 676 246 2615
hjbv,0 27 1 1305 3700 580 262 35 192 313
wFbv,3700 180 620 783 2 0 277 962 291 1926
cSbv,5 16 136 3322 3677 2098 2143 1395 3168 2399
kqbv,5 1268 0 8 301 2147 731 16 1 2207
pHbv,9 37 10 421 34 1065 4 2334 2996 2756
sPbv,0 1438 93 1 102 2975 1006 1598 1193 349
2Kbv,8 6 3 558 206 835 205 812 3544 894
llbv,15 18 603 67 1376 1174 140 0 87 2368
tjbv,12 237 1937 675 0 118 82 689 52 103
Lhbv,149 64 19 95 17 0 26 2 729 656
uNbv,0 1 3170 1023 35 19 768 134 1849 3452
4Dbv,63 0 1405 336 167 1469 1 85 2717 335
spbv,4 3 10 9 6 28 13 34 1830 33
MPbv,41 2530 1811 49 4 2287 3392 348 1100 3089
VNbv,24 209 131 74 73 21 23 322 1757 0
9ybv,94 36 0 147 142 1 367 132 357 185
ucbv,46 44 2 690 155 113 1170 119 64 848
pnbv,8 6 3 383 54 206 414 1036 2368 894
b3bv,21 23 24 115 73 1321 718 0 3136 1705
9abv,160 231 273 491 166 82 1139 284 252 888
dHbv,561 1 0 25 357 1100 487 93 102 3165
4Qbv,161 14 100 356 1515 2117 333 210 704 567
O8bv,27 0 1 88 3700 1641 262 2536 294 291
9Pbv,12 0 689 1281 271 63 432 79 336 918
robv,1637 1095 66 148 600 579 410 1537 1712 994
0Ubv,5 0 3834 1 362 25 590 69 476 183
bmbv,33 28 78 13 4 38 168 257 86 164
ydbv,6 3 41 8 13 4 332 99 812 205
6ibv,1 0 35 2224 924 768 1479 134 2340 1826
ZEbv,126 11 15 262 2368 291 368 220 25 239
LAbv,48 258 1 1355 691 0 1035 177 7 1519
iXbv,1591 11 2 616 7 127 2214 1625 1346 277
cYbv,0 12 1 91 25 35 183 336 63 1937
AGbv,2 7 104 305 116 667 500 2477 757 1310
osbv,28 33 78 38 86 257 4 13 3 553
V9bv,89 201 175 13 8 164 3227 1191 71 2
mEbv,147 36 1 0 94 246 524 403 423 367
k5bv,55 143 17 30 2 1557 58 340 53 408
Czbv,1 36 142 0 192 147 94 105 845 183
1Bbv,750 1440 127 11 49 1363 883 2519 511 962
aEbv,69 0 1 649 5 378 236 1989 84 2203
EPbv,33 2103 1987 28 38 78 1650 910 86 277
Hmbv,54 3 13 4 41 1024 97 168 31 330
JYbv,3 4 13 6 54 10 330 9 89 1001
T6bv,503 1782 2854 50 39 493 256 65 998 931
g2bv,220 126 276 112 1123 1077 11 1798 2069 624
ofbv,33 28 78 38 86 257 4 553 987 9
wdbv,49 1652 80 1295 2261 10 1736 732 8 71
W4bv,62 7 90 2 3006 810 646 1739 270 1950
o0bv,247 255 141 26 8 1921 296 92 161 3284
yebv,246 105 3764 24 192 400 3362 498 1629 1
eEbv,187 200 74 27 1 275 3614 974 106 1896
ICbv,390 293 66 701 3395 716 748 984 1537 2658
oHbv,3489 818 2446 259 251 616 1346 186 1152 1927
8Ybv,93 102 50 39 493 503 2854 1193 229 1250
6Tbv,3272 158 146 279 67 439 21 308 23 209
0Nbv,33 28 78 38 86 4 257 13 2 7
0Ybv,8 539 1964 6 99 2287 846 894 71 932
MVbv,3 4 10 6 13 9 28 33 1830 324
B1bv,312 133 52 92 12 110 25 958 1003 60
phbv,8 6 71 41 3 389 2287 4 206 3824
3Wbv,14 2838 50 71 61 1092 6 749 201 1151
Cqbv,3 1715 1074 6 324 3824 910 310 3135 2287
hQbv,1018 300 1236 451 146 309 3406 535 39 463
zIbv,26 23 199 21 629 2 379 593 7 320
Olbv,186 1 85 35 0 46 44 475 2105 2
cZbv,25 282 2483 315 2891 2965 225 2138 1362 133
FDbv,3 13 4 6 54 154 1247 1058 433 1074
Ucbv,6 3 8 4 133 13 558 539 3824 1652
9vbv,1 19 0 7 48 17 258 1901 35 575
o4bv,1067 732 401 1237 485 422 49 984 2122 1007
eqbv,5 16 1 0 25 777 132 157 268 192
eYbv,53 58 163 228 232 427 166 143 2 1389
Trbv,1 0 36 185 25 132 219 287 142 147
Ubbv,3 4 1715 6 0 310 99 10 287 124
Bobv,1872 1684 41 1366 99 205 1064 11 474 310
Tabv,128 17 149 64 48 7 593 2 19 272
Wbbv,195 2992 179 246 1424 1505 342 1931 2736 21
l1bv,48 7 2 1519 283 344 17 171 573 128
92bv,1457 26 1188 326 561 498 441 1250 814 176
K5bv,8 441 26 857 194 175 141 1921 396 839
Iybv,952 3501 400 698 641 186 1152 65 50 1703
jPbv,9 4 14 34 10 68 1477 944 3433 1075
jpbv,252 2 500 1948 2413 75 225 666 7 511
gfbv,43 101 60 286 59 18 374 1975 1685 1415
M0bv,1220 69 1 0 478 2027 268 1783 665 1929
fEbv,2555 1 0 193 2759 707 963 16 203 81
XHbv,12 0 13 9 578 52 815 768 104 1
t1bv,108 0 81 5 947 1 1230 319 682 809
BJbv,0 1 5 69 159 319 924 63 417 1304
yQbv,0 409 1 203 443 5 63 1521 738 983
KWbv,1 0 1979 3766 35 1614 180 776 349 2171
9Wbv,67 18 15 140 451 12 2 1580 2985 7
5mbv,14 2308 1327 31 438 2469 99 847 944 2088
y7bv,14 1107 690 6 25 12 1786 600 621 1189
eSbv,21 674 364 429 1850 3501 2139 2239 1493 598
rgbv,539 9 4 10 6 1058 1644 13 8 3
SZbv,2982 315 25 630 133 16 726 3822 442 2269
2dbv,1 0 200 455 2817 157 102 3190 1004 93
5Ybv,650 206 6 8 383 97 3442 3737 2 861
Xwbv,8 846 206 383 834 161 812 6 332 1199
Jkbv,1 111 0 93 42 102 3327 1992 49 105
KMbv,5 0 244 1903 466 292 99 445 3354 293
80bv,33 28 78 38 86 4 257 13 3 108
KNbv,5 16 204 0 1064 1 1532 150 2451 397
JRbv,2 30 90 7 196 3490 942 224 165 1769
jwbv,8 0 241 93 1006 6 459 1 14 159
uybv,5 16 2030 2380 1697 2699 2143 268 847 84
kVbv,1617 366 274 238 43 1409 239 375 1451 385
uHbv,311 360 746 14 3857 1289 248 944 141 332
5Xbv,783 2091 126 1865 43 60 1032 11 2 291
JXbv,51 45 2 298 56 77 137 442 1378 1818
bLbv,505 434 733 11 0 315 282 1064 1 865
h8bv,875 3150 343 51 348 1481 858 3669 1424 180
pFbv,390 748 62 485 3395 648 879 293 1112 1655
Xkbv,3 6 324 675 237 4 141 1107 8 1473
pKbv,4 41 3 13 389 10 330 54 2287 1357
fZbv,13 3 4 28 54 910 41 1987 330 38
q0bv,591 761 0 1 1647 2508 431 372 290 586
tEbv,348 386 31 1461 330 40 833 300 41 168
aRbv,2335 0 42 592 306 1 5 1481 319 1781
erbv,1462 200 106 74 246 496 588 187 24 3569
R8bv,9 37 10 4 2969 2427 1523 655 3757 421
N2bv,134 35 0 1 795 436 5 51 1972 85
YUbv,300 4 10 1245 3501 158 389 598 40 578
9wbv,6 3 8 539 2287 41 71 1416 3847 834
jQbv,27 0 1 88 262 313 294 2465 291 1781
1hbv,3 4 6 13 10 324 28 33 54 552
Qfbv,149 64 2 656 902 26 729 17 7 465
Edbv,12 0 8 2717 689 1459 432 846 271 91
hYbv,16 5 14 8 301 99 662 35 362 911
IPbv,27 0 1 3700 1021 714 294 2011 2164 3312
Ddbv,21 23 24 718 471 2615 2614 775 158 2058
Vabv,27 139 84 230 183 192 85 226 2069 578
CZbv,1295 33 1650 28 78 38 2261 86 2186 6
g8bv,8 6 72 2857 68 690 354 558 1220 16
Ojbv,35 1 0 85 294 134 245 186 46 2882
y6bv,23 21 24 1235 73 554 786 676 115 1321
e9bv,0 1 36 423 582 147 180 2672 2928 35
47bw,9 37 10 4 655 2208 2042 421 2624 889
Eubw,170 15 18 314 67 2444 1580 59 555 1247
aibw,4 3 28 33 38 10 13 9 6 1461
K4bw,25 1591 302 16 225 1625 1003 133 1127 2487
ajbw,99 726 9 716 518 449 0 1 14 578
TLbw,22 11 32 20 29 221 3532 120 173 528
lGbw,14 6 1058 25 71 4 201 749 8 847
Dhbw,3048 145 2 1603 44 295 852 46 212 1187
6Zbw,5 319 16 0 1374 1 769 49 1860 1135
Xhbw,210 151 68 284 72 14 60 2807 53 166
Xwbw,0 1 989 63 35 245 294 85 2105 183
OUbw,43 59 101 2 76 18 60 281 366 549
0Mbw,31 2072 40 57 159 47 309 626 117 935
4Ybw,80 265 49 1007 362 694 3005 422 1020 127
ALbw,20 32 22 11 29 1827 1115 543 112 2899
r6bw,30 55 2 17 143 19 340 940 1741 1053
u0bw,607 1258 2662 26 23 21 11 199 304 2758
4sbw,0 12 63 1 237 1459 675 69 613 432
Udbw,9 10 37 4 655 2427 3137 13 34 2656
q5bw,342 195 1932 1641 667 381 2544 1464 523 500
3Sbw,1307 19 17 7 2 715 196 48 2293 104
Imbw,49 127 80 5 2151 265 612 672 16 146
vkbw,27 0 1 1305 88 227 294 313 875 260
Labw,1 0 36 147 153 124 142 185 203 287
3dbw,63 0 1 335 167 2317 192 352 331 450
DEbw,8 6 894 3 206 558 3822 1416 71 205
U1bw,19 17 2 7 1053 30 235 340 143 48
6kbw,7 171 2 3460 344 1841 1391 316 1372 174
ISbw,0 5 1 542 1135 562 106 254 27 134
LEbw,298 1378 137 51 45 1 56 2 1555 0
1nbw,0 1323 1 264 124 223 1813 2255 562 46
k2bw,69 236 2095 2043 0 1 404 1490 417 1141
9Obw,172 2 7 75 197 224 1144 267 235 1930
fWbw,0 79 91 12 1 63 436 336 806 105
zCbw,3 6 3153 8 3479 1074 3824 806 310 539
W3bw,4 3 33 13 28 10 57 61 40 117
P4bw,26 130 379 435 636 735 615 259 81 2417
x2bw,12 0 689 3144 523 802 1458 210 1281 1293
Nvbw,3 4 31 1109 10 3135 2102 13 1074 57
V7bw,1970 2900 1886 254 1226 0 242 2105 42 1
eybw,108 81 5 947 1 0 1809 301 16 159
IGbw,23 21 24 73 786 1180 1 115 1572 2614
8bbw,1 0 27 724 5 16 69 859 111 2123
mybw,66 293 148 332 2320 8 1712 1286 766 1248
qGbw,1068 2 76 1192 182 43 17 385 284 281
Y8bw,599 421 24 158 61 2933 629 320 1800 1059
SSbw,3426 11 2 616 43 464 2227 373 1503 88
lNbw,2589 2145 1 0 69 417 5 35 649 568
X0bw,5 662 744 362 16 136 3639 941 49 1395
hFbw,318 19 17 0 272 1 143 448 1677 55
0pbw,20 32 22 11 29 211 430 123 605 122
Mybw,9 34 10 4 3271 539 1644 826 309 2624
kJbw,3 28 38 6 324 4 33 13 89 675
EUbw,3 6 4 324 2746 675 28 38 1312 89
6Nbw,1 0 159 535 1160 349 2845 115 309 337
BRbw,178 59 1966 18 15 126 2215 11 1661 289
nVbw,674 716 39 50 291 569 181 20 911 93
H3bw,19 17 272 7 2 443 448 1447 524 104
Afbw,61 836 106 93 200 997 241 192 1562 102
W0bw,30 2 55 7 17 361 1888 1808 1053 283
N2bw,199 354 1337 1536 26 326 897 2063 49 1051
Ghbw,1493 39 338 579 50 674 529 1854 2276 2562
PNbw,3 4 9 10 37 38 28 6 33 13
0Dbw,0 1 799 815 132 36 185 183 582 147
DKbw,23 24 21 115 651 520 97 131 1705 31
GYbw,590 424 105 535 1 510 0 349 488 245
3Pbw,11 29 22 20 32 1209 1501 428 120 1115
oEbw,71 308 191 1195 152 299 8 1823 248 25
M5bw,0 12 91 14 1 336 1459 2717 226 743
Irbw,182 392 634 452 1068 2 248 60 990 901
Xibw,0 1817 1336 1 159 93 626 109 102 2219
XFbw,1 1327 268 755 0 5 16 3091 1618 435
KSbw,50 65 2327 355 998 781 3635 390 927 3540
5Zbw,1118 0 1 27 42 217 1077 180 677 643
LGbw,1578 6 1109 99 3 561 8 57 31 136
cRbw,43 101 59 18 1685 60 15 374 286 1975
LHbw,13 54 89 3 4 168 175 1811 164 201
7nbw,255 141 247 1289 1921 1333 313 396 3229 2
RZbw,79 0 12 91 806 884 63 918 1 1317
Jibw,8 6 690 812 807 72 332 201 71 151
Gjbw,94 36 0 1 147 180 1903 423 304 153
S2bw,3 324 4 89 9 13 28 10 201 6
rsbw,92 110 369 8 884 2602 161 329 1234 564
1tbw,3 6 8 1594 1388 894 89 4 1710 835
5dbw,2755 0 1 826 5 668 42 16 102 93
PJbw,1243 11 15 730 347 304 798 18 437 313
BJbw,36 132 147 0 185 1 5 16 142 2684
ewbw,139 0 1 93 102 591 1802 621 1071 27
VCbw,1 0 1544 1326 219 337 3190 35 2164 3076
2ubw,9 34 10 4 13 3 6 840 2013 539
F4bw,1 0 24 21 23 535 73 349 651 358
iHbw,67 18 15 390 1865 133 1346 52 816 158
lKbw,478 578 2 7 710 2807 457 1399 418 283
jdbw,41 4 13 389 3 205 556 598 483 9
Idbw,83 2 7 541 820 778 1526 1625 11 17
dVbw,3 4 13 2261 3435 10 6 117 54 1074
tJbw,410 1329 158 7 21 26 1460 1630 401 1363
C8bw,26 956 2332 16 370 569 3305 1320 466 1865
Gobw,1 3454 0 74 27 203 24 736 200 496
Lhbw,209 24 74 21 131 1 0 73 23 1329
1obw,158 7 15 141 442 2 3229 255 511 3062
J8bw,106 200 1375 3843 703 496 864 974 640 74
UHbw,3 6 4 141 188 396 296 1107 2671 13
8wbw,126 441 1690 2699 291 511 111 1002 1250 519
mkbw,8 68 72 2857 151 907 271 231 1328 98
Bcbw,14 6 71 4 1109 61 99 408 280 13
tMbw,111 0 1 42 93 102 1802 431 1817 3143
7Bbw,33 28 78 38 86 257 4 553 13 1088
KLbw,1 0 2070 35 5 309 941 535 349 203
4qbw,7 2 305 269 104 320 89 61 196 197
ggbw,8 2379 71 6 847 11 944 61 296 564
Nmbw,1387 182 385 1569 2 76 392 2696 1396 60
LUbw,23 24 21 504 73 676 684 471 786 2104
IWbw,210 696 0 12 312 675 237 125 103 2895
73bw,42 0 290 1 431 586 1427 1887 223 591
Gvbw,0 1 219 714 134 5 35 1063 153 1445
74bw,170 18 15 314 2376 67 2444 11 51 45
o1bw,75 2 56 3421 3284 1205 7 780 500 1425
BBbw,11 1209 22 29 32 406 141 20 1501 637
pcbw,9 10 37 4 2261 34 1830 970 2624 40
Zdbw,7 2 26 21 593 749 1 309 495 2873
rGbw,530 226 0 874 3144 432 12 1293 261 63
kgbw,49 127 418 80 1199 277 725 8 1108 16
iUbw,225 414 12 53 1766 146 364 34 164 61
NEbw,5 0 16 301 2300 1 259 868 900 1190
ahbw,12 0 3144 312 52 1293 19 523 17 79
zYbw,12 0 237 1937 3144 1224 1281 1 336 1459
ebbw,19 1 1198 17 48 0 104 7 2834 258
Phbw,0 1 2773 35 2435 1826 768 124 63 670
7Cbw,14 2388 578 25 2308 61 31 897 418 702
Dbbw,12 0 91 312 237 675 79 689 1459 884
cCbw,79 0 91 376 806 12 918 3409 164 312
Qibw,0 486 42 1 1761 578 609 938 470 847
xqbw,33 28 78 38 86 2515 257 553 13 987
fpbw,887 230 629 275 200 2092 1 192 147 159
FCbw,28 33 86 38 78 2706 257 61 779 8
Skbw,352 0 1 110 2824 369 92 2169 1039 1482
j1bw,159 2360 1336 25 1 1817 626 309 0 935
jCbw,149 64 17 19 26 2 3450 128 272 902
PXbw,85 35 0 1 768 134 230 354 19 186
Bebw,300 1236 3406 15 1018 3398 1461 309 2191 585
4Mbw,223 323 0 42 1 110 3223 241 2219 183
Qabw,3 4 6 9 10 13 512 28 38 33
xLbw,78 33 28 38 86 257 4 553 2706 987
jXbw,51 442 45 298 137 77 2 56 26 2175
mJbw,3 6 41 8 332 66 4 690 2287 939
mrbw,0 2128 91 12 79 210 312 1459 19 685
cubw,12 0 689 91 432 1459 3144 118 1224 1
2Wbw,43 59 374 11 18 604 15 1503 569 368
eUbw,252 88 1900 2 3412 1440 313 179 298 389
nHbw,12 0 91 689 1281 226 1459 294 271 210
vSbw,64 113 465 475 119 2 17 149 42 7
QQbw,39 121 207 503 156 202 50 233 529 986
Tbbw,148 253 271 66 1273 1468 1062 1853 1786 3650
Pnbw,2 17 75 656 95 345 19 7 172 83
Subw,41 5 662 301 14 362 1268 2147 1541 2182
gobw,1 35 0 1834 1249 896 1955 1335 2792 337
oQbw,2 7 196 942 878 165 1179 469 792 1307
YVbw,3 324 4 6 89 28 10 38 1107 13
Rsbw,159 189 16 882 5 1 0 227 610 361
nubw,52 12 0 125 705 210 689 1417 79 91
XUbw,133 325 1027 1716 2671 4 816 1546 630 2982
B3bw,966 606 616 2 7 642 2479 347 667 151
rebw,8 14 205 99 944 1187 806 827 1195 201
Ekbw,0 1 35 535 1817 349 3649 159 836 431
Ovbw,0 740 193 1 963 2548 62 2136 1424 479
jYbw,21 23 24 73 115 684 676 2619 504 554
xVbw,106 1758 0 1552 12 11 27 674 246 588
rbbw,132 2 183 1 436 349 36 7 582 417
kbbw,106 496 74 200 974 21 24 23 703 467
Rwbw,32 20 11 22 29 680 572 692 605 321
rrbw,3 4 9 10 13 28 14 2356 309 37
jtbw,76 385 2 2696 43 60 1055 1569 101 1396
O4bw,215 0 611 217 622 12 133 1 226 564
wFbw,21 23 158 375 24 279 1664 1899 115 146
qzbw,3 4 6 8 13 324 89 71 10 1971
Fwbw,25 1766 19 2216 225 611 564 1973 682 368
zObw,80 49 1873 5 2409 127 1051 2645 672 265
ZBbw,195 79 118 1046 52 885 806 82 1293 1931
jHbw,2780 104 7 2 235 2477 320 95 1460 316
VLbw,124 0 1 1323 287 1512 2611 317 3408 180
5Qbw,8 6 14 812 332 206 521 834 66 225
nkbw,97 4 13 3 10 54 870 278 243 552
k3bw,14 2308 61 291 25 126 11 60 621 3409
E1bw,30 2 1762 196 940 55 2581 2814 905 1575
hqbw,49 31 16 1152 80 5 1199 15 127 1300
Hpbw,300 1236 3406 97 1461 10 585 3 4 2418
WTbw,8 383 834 84 18 0 6 726 140 67
KWbw,386 1534 2607 31 3812 565 1253 1309 3219 301
H2bw,1 0 157 407 35 481 1063 25 1385 936
z8bw,241 0 1 9 916 2247 1570 34 1686 438
7Ubw,14 4 9 6 592 37 638 301 28 1100
l7bw,11 32 22 20 29 1775 303 112 397 59
Ohbw,92 110 1293 369 161 0 1234 884 1463 1455
WPbw,99 518 1109 726 578 68 61 390 280 592
Ojbw,0 1 219 546 1322 1232 859 517 2288 562
C4bw,3 4 6 324 61 433 89 201 14 13
SEbw,3 4 13 1058 6 11 28 33 38 173
4lbw,3398 300 33 251 62 2418 76 1052 11 88
lfbw,0 329 52 110 70 226 215 2040 12 530
jSbw,7 48 2 177 213 266 702 1240 988 524
x6bw,1251 301 108 150 1809 1614 2300 1 0 5
83bw,8 206 31 650 698 261 894 6 3737 846
CTbw,12 0 195 237 3144 1459 2079 312 3607 675
F7bw,1441 0 1 1747 193 42 963 215 695 447
Bobw,5 1481 16 49 1312 14 597 3625 301 826
Icbw,14 944 71 145 3380 1109 191 66 1876 2807
SGbw,3 6 17 1473 7 19 2 4 457 283
UZbw,0 5 1 740 1481 16 358 25 301 1256
2xbw,182 392 634 452 72 14 362 248 231 901
hjbw,113 64 119 186 44 425 2 1172 179 1090
a0bw,46 44 2 107 162 114 145 631 1731 854
U5bw,12 195 0 237 451 2544 2002 2079 52 802
bhbw,119 64 113 44 2 425 465 186 46 2236
I3bw,2707 1064 570 0 26 864 607 3629 843 3237
Kobw,2927 2 7 25 315 304 133 3675 1127 1766
lSbw,51 2 56 45 77 137 456 442 1516 295
Fpbw,3 31 47 6 3135 2418 921 1645 4 666
rZbw,159 1 951 455 0 309 591 192 319 2326
ODbw,61 1694 3008 5 15 18 599 1418 170 578
W9bw,69 0 1 5 2017 236 568 2014 193 649
PRbw,7 2 90 165 1167 297 1769 1852 224 2472
qjbw,12 0 52 1293 100 42 1374 649 2587 225
HRbw,101 43 286 59 60 18 1685 374 873 1415
pybw,733 0 1829 1 5 3370 668 136 526 647
5lbw,689 125 12 52 2753 226 2 992 2250 696
yDbw,1 0 3452 183 294 192 25 36 124 2672
1dbw,8 31 846 14 944 650 698 206 894 3380
O2bw,4 3 13 28 33 38 10 9 89 1567
Lkbw,3 4 13 6 28 54 10 9 3082 49
SXbw,6 8 726 201 2380 1864 236 133 69 396
Q4bw,1350 1 0 144 5 190 590 69 681 743
IPbw,1090 8 26 199 827 15 2090 3236 326 87
0lbw,225 195 246 25 16 21 131 107 12 106
sXbw,2487 5 533 16 136 855 1690 2176 1395 6
5mbw,14 146 2934 2626 2807 158 1964 626 3791 571
p9bw,289 669 419 60 232 519 2 427 991 53
Oebw,1437 724 87 18 15 2 102 7 545 93
hYbw,39 121 493 50 207 256 445 1086 913 65
eCbw,0 63 450 1 1924 91 294 918 2478 851
79bw,32 20 11 22 29 605 1096 334 483 564
fXbw,24 23 21 322 73 288 131 115 74 1705
OEbw,13 4 168 6 3 330 10 565 1001 28
gcbw,6 8 558 3 3298 806 206 3409 726 2403
MZbw,4 3 10 28 13 33 38 9 31 6
T6bw,12 0 1293 2453 226 312 237 432 689 3144
iJbw,90 2 7 197 267 437 62 1420 283 1158
YQbw,0 1 2483 35 309 484 93 102 1403 535
7jbw,0 306 21 42 23 695 1 192 2040 938
ZHbw,5 2112 0 108 1 2919 81 1149 150 3488
4rbw,36 1 0 147 142 94 185 132 582 423
WFbw,255 141 247 56 51 746 442 45 1516 333
Tobw,445 194 390 50 2659 21 181 293 23 222
59bw,3 6 9 4 13 28 10 37 2515 512
pHbw,7 2 213 531 469 48 198 757 235 197
G2bw,593 2 7 26 48 1050 1368 75 2759 1023
Bwbw,44 109 46 2 138 145 1290 800 908 848
fIbw,0 1 234 628 678 467 5 203 2920 3669
Lsbw,0 1 36 94 367 142 35 147 423 180
f2bw,74 187 200 275 697 629 496 588 1462 1235
M0bw,12 237 675 19 1937 0 89 17 79 272
nnbw,12 0 118 91 1624 705 1459 884 806 52
jFbw,68 72 98 151 240 480 60 2807 3199 280
PWbw,2 7 104 3 141 1187 235 45 1078 1767
Dybw,653 1 25 225 0 1297 93 245 110 679
HWbw,1 0 36 132 142 185 582 147 94 2267
QBbw,110 92 369 329 2494 1028 2384 884 1455 1463
fsbw,0 1 610 189 741 2190 1250 844 180 831
Jbbw,0 1 124 1323 562 2339 134 287 153 35
Xxbw,8 6 383 834 812 3 894 441 206 807
Yvbw,671 33 1213 13 2706 28 4 78 38 8
wabw,3 4 6 28 13 10 33 38 324 9
fxbw,4 3 9 10 13 37 1715 6 1830 278
lnbw,96 15 1543 18 1666 708 39 158 463 1363
cobw,26 2258 130 268 379 199 2 64 259 435
0Obw,844 1 0 25 379 2164 590 1731 1251 2255
XCbw,6 9 8 4 10 3 34 840 133 206
R3bw,292 5 244 16 466 1993 2573 3544 2375 445
1wbw,306 0 42 1 262 63 2335 622 621 111
mLbw,3 4 10 6 9 13 28 38 324 34
VVbw,0 35 1 134 3612 1445 85 657 2765 1570
XQbw,23 21 24 115 1094 651 1705 520 1180 1899
twbw,14 8 6 25 71 662 65 944 205 175
42bw,13 4 54 3 168 330 1799 10 1001 565
Gmbw,14 2807 2388 578 6 408 25 2308 71 152
7Obw,0 159 1 2072 3289 762 2360 3562 1485 626
Xjbw,7 2 267 531 198 116 235 224 61 1158
Srbw,0 1 219 36 438 828 142 287 1768 815
1jbw,9 10 37 4 421 1721 1065 34 2756 2208
9Vbw,12 0 91 237 696 432 118 336 79 3144
Fybw,707 644 26 0 1568 16 5 1 1051 1819
Izbw,20 22 11 978 370 32 29 112 1049 341
0mbw,492 57 31 40 117 159 2072 3121 3376 2040
3Vbw,1771 2790 7 2 88 2447 508 580 197 2477
w5bw,0 12 91 312 1937 1459 689 1281 1 237
bZbw,99 14 291 716 1964 518 111 1715 1811 252
Tebw,364 1013 184 313 88 416 380 191 2105 7
VJbw,1 0 35 134 1445 230 180 1479 1465 85
X4bw,14 592 1095 663 2308 578 71 31 364 61
Ozbw,5 150 204 16 2235 1 93 102 136 2811
M2bw,129 17 19 2 128 639 7 48 3009 1590
8fbw,14 9 4 1694 1109 99 13 10 556 953
ribw,658 246 2 1095 3764 62 21 24 775 105
Mqbw,139 0 1 309 42 621 571 1990 35 730
wybw,453 26 11 99 2456 442 1264 2635 839 2759
S9bw,242 470 254 88 459 0 1559 1364 313 27
qEbw,39 156 121 207 202 50 65 529 393 986
V8bw,241 0 1 1562 53 14 1427 58 465 63
ngbw,1067 732 401 1037 1237 1556 984 2688 879 343
7Fbw,8 175 6 89 910 300 834 1001 13 807
TFbw,0 1 27 192 331 35 294 851 183 189
U3bw,754 10 9 1566 4 13 278 34 421 2141
FYbw,3 4 9 10 6 28 13 324 38 33
Lcbw,106 703 200 640 1375 974 887 74 2984 3843
kibw,421 37 9 269 2969 320 2025 1890 3464 2570
Pkbw,43 2 7 284 30 157 101 186 2927 60
sBbw,593 7 26 2 3789 1005 149 64 85 531
Kebw,79 0 91 806 376 164 13 12 175 429
fkbw,8 6 206 807 558 99 2967 383 894 2403
9Nbw,9 4 10 3 37 6 13 34 421 1830
m1bw,22 11 20 173 528 32 29 560 892 120
cPbw,622 607 0 11 978 370 1763 1258 726 20
JTbw,62 7 2 1154 1739 90 270 810 1950 2667
FZbw,30 55 2 940 17 340 2018 361 3368 3610
Sxbw,25 189 1 741 1726 285 157 1614 0 831
ZCbw,375 420 158 279 146 2 21 7 1752 1210
i9bw,141 451 921 127 25 16 49 468 282 717
GWbw,60 126 53 146 995 1964 43 519 427 419
Fkbw,311 360 2134 1289 333 2012 18 832 511 76
Xbbw,0 961 5 1 817 733 938 647 949 695
UNbw,19 17 3692 345 659 902 448 143 75 2
vLbw,2 7 165 90 284 224 541 495 83 174
o0bw,41 4 13 3 389 54 31 2287 330 2951
Pzbw,0 12 91 1937 1 689 675 237 118 432
iMbw,11 32 1766 29 813 368 221 22 1973 892
Tlbw,30 2 55 340 17 571 724 427 7 361
Eebw,89 3 324 690 61 2 7 1003 201 12
Tubw,154 263 4 13 3 54 6 10 1968 8
ksbw,62 7 2 90 11 540 867 1154 78 28
Oubw,182 392 634 1068 452 385 72 17 3671 1387
6cbw,3 4 6 28 38 33 9 10 13 1473
fHbw,1216 329 352 110 92 2169 1229 14 2824 369
OIbw,3 6 4 28 38 14 33 649 13 54
mjbw,148 53 58 253 271 2 3449 1273 66 1062
blbw,15 723 499 946 96 18 67 251 451 1145
HTbw,20 22 11 32 29 2604 559 120 1528 1671
kGbw,2 7 90 196 942 75 224 165 172 1144
MYbw,23 21 24 115 775 651 2454 718 2614 73
hXbw,2 7 2644 413 2140 171 513 3241 344 2213
90bw,115 2 100 21 1330 702 451 672 7 1767
kmbw,11 32 29 20 22 1440 176 1136 406 2296
v5bw,66 8 332 293 3227 2 1187 1346 445 148
klbw,44 46 2 631 162 114 107 109 155 138
gPbw,1092 0 765 1175 3270 215 15 18 1634 67
HNbw,16 5 2847 1140 882 25 169 922 84 866
q6bw,0 1 27 294 192 331 183 105 2267 35
IFbw,647 1190 8 175 136 396 474 3019 141 1679
e1bw,53 58 68 151 228 495 2 2158 163 72
h0bw,231 160 284 491 252 166 273 1948 58 1290
0kbw,209 1269 131 74 73 24 879 21 23 880
TMbw,3 6 324 2839 248 764 1964 3063 4 1074
Wdbw,32 11 29 20 22 221 1156 122 368 679
c4bw,136 5 1132 1395 16 2399 764 1679 6 855
oAbw,6 188 8 332 3 594 539 4 225 521
UWbw,5 1377 1 0 69 535 16 193 354 2737
Qcbw,241 0 1 1768 644 1562 449 139 591 1722
rybw,8 14 71 25 134 141 61 2 205 1003
ZMbw,170 314 18 15 2444 67 1247 59 1580 3030
